animal,avg_ibi,avg_spikes_burst,bf,bfr,group,max_spikes_burst,max_sync_bf_dist,max_sync_coef,mean_sync_bf_dist,mean_sync_coef,p_bursting_spikes,p_bursting_time,sfr,sync_n
E5,,,6967.0,0.0,ENT,,5534.0,0.052131156013881644,2107.090909090909,0.020003851603485334,0.0,0.0,0.1015625003783498,11
E5,17.6139741341273,3.142857142857143,11318.0,0.05468750020372681,ENT,4.0,5163.0,0.01587719765354843,2770.0,0.010533198618634757,2.9850746268656714,0.14236792975056145,5.757812521449523,5
E5,44.40215539932251,3.0,12130.0,0.01562500005820766,ENT,3.0,5534.0,0.052131156013881644,2107.090909090909,0.020003851603485334,2.803738317757009,0.12976005721747896,1.6718750062282197,11
E5,14.076431334018707,3.2222222222222223,10560.0,0.07031250026193447,ENT,4.0,5163.0,0.01587719765354843,2770.0,0.010533198618634757,4.073033707865169,0.19884798749852176,5.562500020721927,5
E5,9.135403284659752,3.0,12130.0,0.10937500040745363,ENT,3.0,5534.0,0.052131156013881644,2107.090909090909,0.020003851603485334,4.827586206896552,0.21670442155265965,6.7968750253203325,11
E5,5.8156941996680365,3.3157894736842106,11318.0,0.14843750055297278,ENT,5.0,5163.0,0.01587719765354843,2770.0,0.010533198618634757,2.394526795895097,0.14211274736416618,20.554687576572178,5
E5,26.28455074628194,3.5,11318.0,0.03125000011641532,ENT,4.0,5534.0,0.052131156013881644,2107.090909090909,0.020003851603485334,7.179487179487179,0.25772769100117565,1.523437505675247,11
E5,22.61177674929301,3.0,12130.0,0.03125000011641532,ENT,3.0,5163.0,0.01587719765354843,2770.0,0.010533198618634757,2.8708133971291865,0.09516775643515496,3.265625012165401,5
E5,52.466933608055115,3.0,13934.0,0.02343750008731149,ENT,3.0,5534.0,0.052131156013881644,2107.090909090909,0.020003851603485334,1.6245487364620936,0.06908793028104279,4.328125016123522,11
E5,13.030249754587809,3.2,12130.0,0.0781250002910383,ENT,4.0,5163.0,0.01587719765354843,2770.0,0.010533198618634757,3.5754189944134076,0.18355175921153932,6.992187526047928,5
E5,,,11318.0,0.0,ENT,,5534.0,0.052131156013881644,2107.090909090909,0.020003851603485334,0.0,0.0,0.5000000018626451,11
E5,6.2454406462217635,3.35,11318.0,0.1562500005820766,ENT,5.0,5163.0,0.01587719765354843,2770.0,0.010533198618634757,6.0414788097385035,0.3030724834765214,8.664062532276148,5
E5,9.695812245210012,3.230769230769231,10560.0,0.1015625003783498,ENT,5.0,5534.0,0.052131156013881644,2107.090909090909,0.020003851603485334,3.2507739938080498,0.169728510714056,10.093750037602149,11
E5,,5.0,11318.0,0.00781250002910383,ENT,5.0,5534.0,0.052131156013881644,2107.090909090909,0.020003851603485334,2.5510204081632653,0.13971198402237886,1.5312500057043508,11
E5,,4.0,16006.0,0.00781250002910383,ENT,4.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,2.6143790849673203,0.13024006087422393,1.195312504452886,2
E5,21.13484787940979,3.3333333333333335,16006.0,0.02343750008731149,ENT,4.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,3.1446540880503147,0.17769616163408816,2.484375009255018,5
E5,59.161927461624146,3.5,14934.0,0.01562500005820766,ENT,4.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,3.3816425120772946,0.2450881535004383,1.617187506024493,2
E5,,,16006.0,0.0,ENT,,1726.0,0.023990019777756985,989.2,0.011697952145234277,0.0,0.0,0.7265625027066562,5
E5,6.821092872058644,3.1666666666666665,16006.0,0.14062500052386895,ENT,5.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,1.2969283276450512,0.0777283686314835,34.335937627911335,2
E5,8.109517463048299,3.3125,17155.0,0.1250000004656613,ENT,4.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,3.0130756111426944,0.16502421410763343,13.742187551193638,5
E5,11.510519981384277,3.2,16006.0,0.0781250002910383,ENT,5.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,3.65296803652968,0.18556788632857757,6.8437500254949555,2
E5,7.40953853726387,3.0588235294117645,17155.0,0.13281250049476512,ENT,4.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,3.7329504666188082,0.16870386961364697,10.882812540541636,5
E5,6.655192494392395,3.066666666666667,17155.0,0.11718750043655746,ENT,4.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,2.542841348811498,0.1280320813061002,14.13281255264883,2
E5,4.990993042786916,3.16,17155.0,0.19531250072759576,ENT,4.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,3.257731958762886,0.16902387205147695,18.94531257057679,5
E5,8.573520053516734,3.5,16006.0,0.09375000034924597,ENT,5.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,4.671857619577309,0.2363840126856566,7.023437526164344,2
E5,12.841101037131416,3.3,17155.0,0.0781250002910383,ENT,4.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,7.801418439716312,0.3907836988224972,3.3046875123109203,5
E5,57.97468137741089,3.6666666666666665,16006.0,0.02343750008731149,ENT,5.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,12.643678160919542,0.9834880045931339,0.6796875025320332,2
E5,38.779398679733276,3.0,14934.0,0.03125000011641532,ENT,3.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,5.106382978723404,0.23670401512348657,1.8359375068394002,5
E5,,,14934.0,0.0,ENT,,4351.0,0.012524827577398718,2980.5,0.010469385464789432,0.0,0.0,0.18750000069849193,2
E5,,,13934.0,0.0,ENT,,1726.0,0.023990019777756985,989.2,0.011697952145234277,0.0,0.0,0.29687500110594556,5
E5,,,16006.0,0.0,ENT,,4351.0,0.012524827577398718,2980.5,0.010469385464789432,0.0,0.0,0.8125000030267984,2
E5,31.97042679786682,3.0,17155.0,0.02343750008731149,ENT,3.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,12.857142857142856,0.6553601497983939,0.5468750020372681,5
E5,17.033905466397602,3.142857142857143,18386.0,0.05468750020372681,ENT,4.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,0.42267050912584053,0.02678390602314437,40.66406265148544,2
E5,8.401075564897978,3.2142857142857144,16006.0,0.10937500040745363,ENT,4.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,2.535211267605634,0.12435205327105542,13.867187551659299,5
E5,7.632302065690358,3.0,17155.0,0.1015625003783498,ENT,3.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,2.1836506159014557,0.09843204207134262,13.953125051979441,2
E5,13.802024881045023,3.0,14934.0,0.05468750020372681,ENT,3.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,0.8310249307479225,0.03990381970965795,19.74218757354538,5
E5,8.219305651528495,3.066666666666667,16006.0,0.11718750043655746,ENT,4.0,4351.0,0.012524827577398718,2980.5,0.010469385464789432,3.32129963898917,0.1655042177643784,10.820312540308805,2
E5,19.294691228866576,3.0,16006.0,0.04687500017462298,ENT,3.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,6.2717770034843205,0.20505581127500463,2.2421875083527993,5
E5,,,17155.0,0.0,ENT,,4351.0,0.012524827577398718,2980.5,0.010469385464789432,0.0,0.0,0.3359375012514647,2
E5,,,16006.0,0.0,ENT,,1726.0,0.023990019777756985,989.2,0.011697952145234277,0.0,0.0,0.29687500110594556,5
E5,53.07822060585022,3.0,16006.0,0.02343750008731149,ENT,3.0,1726.0,0.023990019777756985,989.2,0.011697952145234277,4.3478260869565215,0.2479359516797064,1.617187506024493,5
E6,,,9193.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,,,7467.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,15.867924451828003,3.6666666666666665,10560.0,0.02343750008731149,ENT,4.0,,0.0,,0.0,6.790123456790123,0.38588773602950477,1.2656250047148205,0
E6,,3.0,10560.0,0.00781250002910383,ENT,3.0,,0.0,,0.0,6.8181818181818175,0.1282239337571857,0.34375000128056854,0
E6,9.395834863185883,3.4615384615384617,9853.0,0.1015625003783498,ENT,6.0,,0.0,,0.0,7.6400679117147705,0.4404796303826557,4.601562517142156,0
E6,22.827458524703978,3.0,10560.0,0.04687500017462298,ENT,3.0,,0.0,,0.0,10.16949152542373,0.5337601547455794,1.382812505151378,0
E6,13.866255313158035,3.6666666666666665,10560.0,0.07031250026193447,ENT,5.0,,0.0,,0.0,8.59375,0.5300801267105346,3.000000011175871,0
E6,24.995850205421448,3.0,10560.0,0.03906250014551915,ENT,3.0,,0.0,,0.0,8.19672131147541,0.3614719970579147,1.429687505326001,0
E6,45.684592485427856,3.6666666666666665,9853.0,0.02343750008731149,ENT,5.0,,0.0,,0.0,10.576923076923077,0.39139203873050227,0.8125000030267984,0
E6,,,10560.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,,,9853.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E6,,,10560.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,,3.0,10560.0,0.00781250002910383,ENT,3.0,,0.0,,0.0,23.076923076923077,1.2610878842364546,0.1015625003783498,0
E6,,,10560.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.16406250061118044,0
E6,,,9193.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,,,9193.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,,,9853.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,,,9193.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,18.838254888852436,3.857142857142857,10560.0,0.05468750020372681,ENT,5.0,,0.0,,0.0,4.090909090909091,0.2465598294383281,5.156250019208528,0
E6,88.65800166130066,3.0,9853.0,0.01562500005820766,ENT,3.0,,0.0,,0.0,19.35483870967742,1.1710720180387497,0.24218750090221874,0
E6,13.245112299919128,3.2222222222222223,9853.0,0.07031250026193447,ENT,4.0,,0.0,,0.0,4.669887278582931,0.2505600461757185,4.851562518073479,0
E6,17.692884922027588,3.8333333333333335,10560.0,0.04687500017462298,ENT,5.0,,0.0,,0.0,9.871244635193133,0.5769595525300486,1.8203125067811925,0
E6,,4.0,10560.0,0.00781250002910383,ENT,4.0,,0.0,,0.0,12.903225806451612,0.795231948775172,0.24218750090221874,0
E6,,4.0,11318.0,0.00781250002910383,ENT,4.0,,0.0,,0.0,10.0,0.26259198882651325,0.3125000011641532,0
E6,10.60466685295105,3.272727272727273,10560.0,0.08593750032014214,ENT,5.0,,0.0,,0.0,8.237986270022883,0.3742719083065983,3.414062512718374,0
E6,41.387396931648254,3.3333333333333335,10560.0,0.02343750008731149,ENT,4.0,,0.0,,0.0,6.289308176100629,0.32460801424312596,1.242187504627509,0
E6,,,10560.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,,,9853.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,,,9853.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.0,0
E6,,,9193.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.04687500017462298,0
E7,,,16006.0,0.0,ET,,2380.0,0.010787245963565763,2380.0,0.010787245963565763,0.0,0.0,0.03125000011641532,1
E7,,,17155.0,0.0,ET,,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,0.0,0.0,0.01562500005820766,3
E7,13.088977283901638,3.6,22636.0,0.0781250002910383,ET,6.0,2380.0,0.010787245963565763,2380.0,0.010787245963565763,6.581352833638025,0.37135966260492675,4.273437515919795,1
E7,,,22636.0,0.0,ET,,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,0.0,0.0,0.14843750055297278,3
E7,,,22636.0,0.0,ET,,5481.0,0.028567440069418294,3654.0,0.017082257425344836,0.0,0.0,0.0,3
E7,5.123536189397176,3.28,17155.0,0.19531250072759576,ET,5.0,2380.0,0.010787245963565763,2380.0,0.010787245963565763,4.581005586592179,0.2250557773748628,13.984375052095857,1
E7,4.9194843959808345,3.1923076923076925,19706.0,0.2031250007566996,ET,4.0,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,2.9484902309058616,0.15206523296261293,21.992187581927283,3
E7,,3.0,22636.0,0.00781250002910383,ET,3.0,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,0.26905829596412556,0.014623999650120734,8.710937532450771,3
E7,39.23249137401581,3.0,22636.0,0.02343750008731149,ET,3.0,5481.0,0.028567440069418294,3654.0,0.017082257425344836,4.245283018867925,0.20166393444561934,1.656250006170012,3
E7,,,17155.0,0.0,ET,,2380.0,0.010787245963565763,2380.0,0.010787245963565763,0.0,0.0,0.5234375019499566,1
E7,,3.0,17155.0,0.00781250002910383,ET,3.0,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,12.5,0.5026560295472147,0.18750000069849193,3
E7,,,13001.0,0.0,ET,,2380.0,0.010787245963565763,2380.0,0.010787245963565763,0.0,0.0,0.05468750020372681,1
E7,,,13001.0,0.0,ET,,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,0.0,0.0,0.10937500040745363,3
E7,,,13001.0,0.0,ET,,2380.0,0.010787245963565763,2380.0,0.010787245963565763,0.0,0.0,0.03906250014551915,1
E7,,,17155.0,0.0,ET,,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,0.0,0.0,0.0,3
E7,,3.0,19706.0,0.00781250002910383,ET,3.0,2380.0,0.010787245963565763,2380.0,0.010787245963565763,2.5,0.1163201410931354,0.9375000034924597,1
E7,,,17155.0,0.0,ET,,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,0.0,0.0,0.7265625027066562,3
E7,6.368143872210854,3.3,19706.0,0.1562500005820766,ET,5.0,2380.0,0.010787245963565763,2380.0,0.010787245963565763,2.6883910386965377,0.1538556074867234,19.179687571449904,1
E7,12.656507968902588,3.1,22636.0,0.0781250002910383,ET,4.0,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,1.879927228623408,0.10675154666137526,12.882812547992216,3
E7,6.8188313245773315,3.176470588235294,18386.0,0.13281250049476512,ET,4.0,2380.0,0.010787245963565763,2380.0,0.010787245963565763,3.9589442815249267,0.17030388180279687,10.656250039697625,1
E7,19.538015484809875,3.7142857142857144,18386.0,0.05468750020372681,ET,5.0,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,1.2584704743465636,0.06825607295429734,16.140625060128514,3
E7,,3.0,19706.0,0.00781250002910383,ET,3.0,2380.0,0.010787245963565763,2380.0,0.010787245963565763,9.375,0.41680000877678397,0.2500000009313226,1
E7,,,22636.0,0.0,ET,,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,0.0,0.0,0.26562500098953024,3
E7,,4.0,17155.0,0.00781250002910383,ET,4.0,2380.0,0.010787245963565763,2380.0,0.010787245963565763,50.0,2.8862720462913516,0.06250000023283064,1
E7,,,14934.0,0.0,ET,,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,0.0,0.0,0.0,3
E7,,,10560.0,0.0,ET,,5481.0,0.3162203544343622,3211.6666666666665,0.1166905744244592,0.0,0.0,0.2812500010477379,3
E7,,,13934.0,0.0,ET,,6630.0,0.010198601688383501,6630.0,0.010198601688383501,0.0,0.0,0.609374990919605,1
E7,,,16006.0,0.0,ET,,5481.0,0.011187382304546401,5481.0,0.011187382304546401,0.0,0.0,0.046874999301508076,1
E7,,,14934.0,0.0,ET,,6630.0,0.010198601688383501,6630.0,0.010198601688383501,0.0,0.0,0.05468749918509276,1
E7,,,16006.0,0.0,ET,,5481.0,0.011187382304546401,5481.0,0.011187382304546401,0.0,0.0,0.0390624994179234,1
E7,8.361656546592712,3.0,18386.0,0.023437499650754038,ET,3.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,1.7786561264822136,0.06879996405839973,3.953124941093848,1
E7,,,17155.0,0.0,ET,,5481.0,0.011187382304546401,5481.0,0.011187382304546401,0.0,0.0,0.22656249662395572,1
E7,16.680325388908386,4.0,16006.0,0.0390624994179234,ET,6.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,5.730659025787966,0.3428477742843662,2.726562459371053,1
E7,13.364237838321262,3.3,17155.0,0.0781249988358468,ET,6.0,5481.0,0.011187382304546401,5481.0,0.011187382304546401,7.46606334841629,0.3349760497364991,3.4531249485444286,1
E7,22.4361270070076,3.0,18386.0,0.0390624994179234,ET,3.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,5.05050505050505,0.22227205004882739,2.32031246542465,1
E7,,,17155.0,0.0,ET,,5481.0,0.011187382304546401,5481.0,0.011187382304546401,0.0,0.0,0.046874999301508076,1
E7,70.53119587898254,4.0,16006.0,0.01562499976716936,ET,4.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,9.411764705882353,0.46921613858318123,0.6640624901046978,1
E7,28.07345199584961,3.0,14934.0,0.01562499976716936,ET,3.0,5481.0,0.011187382304546401,5481.0,0.011187382304546401,11.320754716981133,0.4251839529695518,0.41406249382998805,1
E7,6.517637491226196,4.5,14934.0,0.01562499976716936,ET,6.0,5481.0,0.011187382304546401,5481.0,0.011187382304546401,10.843373493975903,0.8459200956535325,0.6484374903375284,1
E7,44.139397859573364,4.0,14934.0,0.023437499650754038,ET,5.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,7.453416149068323,0.25177597624397313,1.2578124812571334,1
E7,,3.0,16006.0,0.00781249988358468,ET,3.0,5481.0,0.011187382304546401,5481.0,0.011187382304546401,5.357142857142857,0.1159358752379436,0.4374999934807421,1
E7,,,16006.0,0.0,ET,,6630.0,0.010198601688383501,6630.0,0.010198601688383501,0.0,0.0,0.1562499976716936,1
E7,,,17155.0,0.0,ET,,5481.0,0.011187382304546401,5481.0,0.011187382304546401,0.0,0.0,0.10937499837018552,1
E7,11.533808797597885,3.2222222222222223,18386.0,0.07031249895226212,ET,4.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,5.918367346938775,0.27644820099401174,3.828124942956493,1
E7,7.119237184524536,3.0,17155.0,0.023437499650754038,ET,3.0,5481.0,0.011187382304546401,5481.0,0.011187382304546401,7.627118644067797,0.34947208539438124,0.9218749862629922,1
E7,19.363881190617878,3.25,17155.0,0.03124999953433872,ET,4.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,14.942528735632186,0.7267840098323821,0.6796874898718671,1
E7,,,17155.0,0.0,ET,,5481.0,0.011187382304546401,5481.0,0.011187382304546401,0.0,0.0,0.4687499930150808,1
E7,10.449531030654907,3.5454545454545454,16006.0,0.08593749871943147,ET,6.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,6.51085141903172,0.36889630751466296,4.679687430267223,1
E7,7.390298792294094,3.2,13934.0,0.1171874982537702,ET,4.0,5481.0,0.011187382304546401,5481.0,0.011187382304546401,3.7383177570093453,0.1714238871421831,10.031249850522729,1
E7,12.425216144985622,3.1,17155.0,0.0781249988358468,ET,4.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,6.595744680851063,0.3118399484181412,3.6718749452847996,1
E7,12.072116327285766,3.3333333333333335,17155.0,0.046874999301508076,ET,5.0,5481.0,0.011187382304546401,5481.0,0.011187382304546401,9.900990099009901,0.5682239224281322,1.5781249764841054,1
E7,,,17155.0,0.0,ET,,6630.0,0.010198601688383501,6630.0,0.010198601688383501,0.0,0.0,0.03124999953433872,1
E7,,,17155.0,0.0,ET,,5481.0,0.011187382304546401,5481.0,0.011187382304546401,0.0,0.0,0.046874999301508076,1
E7,,3.0,14934.0,0.00781249988358468,ET,3.0,6630.0,0.010198601688383501,6630.0,0.010198601688383501,13.043478260869565,0.3806080612449637,0.17968749732244763,1
E7,,,14934.0,0.0,ET,,5481.0,0.011187382304546401,5481.0,0.011187382304546401,0.0,0.0,0.0781249988358468,1
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,16006.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.10156249848660084,0
E7,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,16006.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,75.9843738677446,0
E7,9.924313978715377,3.3333333333333335,16006.0,0.09374999860301615,ET,5.0,,0.0,,0.0,1.1254924029262803,0.06656013329982559,27.765624586259953,0
E7,11.21816611289978,3.0,13001.0,0.01562499976716936,ET,3.0,,0.0,,0.0,5.88235294117647,0.30191987303018764,0.7968749881256374,0
E7,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.14062499790452423,0
E7,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.12499999813735488,0
E7,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,16006.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,8577.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0390624994179234,0
E7,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.046874999301508076,0
E7,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.2656249960418791,0
E7,,3.0,16006.0,0.00781249988358468,ET,3.0,,0.0,,0.0,50.0,2.2996479302697193,0.046874999301508076,0
E7,8.516498883565268,3.076923076923077,17155.0,0.10156249848660084,ET,4.0,,0.0,,0.0,0.8092251669026906,0.04409663313483249,38.61718692455907,0
E7,5.485299977389249,3.347826086956522,16006.0,0.17968749732244763,ET,4.0,,0.0,,0.0,3.571428571428571,0.19103996170997678,16.84374974900857,0
E7,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.023437499650754038,0
E7,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.01562499976716936,0
E7,,4.0,17155.0,0.00781249988358468,ET,4.0,,0.0,,0.0,22.22222222222222,0.6996799156117453,0.14062499790452423,0
E7,,,16006.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.023437499650754038,0
E7,,,6065.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.023437499650754038,0
E7,,,6500.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,8577.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.2734374959254638,0
E7,,,10560.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.06249999906867744,0
E7,,3.0,9853.0,0.00781249988358468,ET,3.0,,0.0,,0.0,60.0,1.4843201043558105,0.0390624994179234,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.00781249988358468,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0390624994179234,0
E7,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.046874999301508076,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.01562499976716936,0
E7,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,11318.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,7467.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0390624994179234,0
E7,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.35937499464489525,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,10560.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,7467.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.08593749871943147,0
E7,,,8577.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.03124999953433872,0
E7,,,11318.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.17187499743886295,0
E7,,4.0,9853.0,0.00781249988358468,ET,4.0,,0.0,,0.0,5.063291139240507,0.45315194199752895,0.6171874908031897,0
E7,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,8003.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,8577.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.01562499976716936,0
E7,,,7467.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,8577.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,29.60386037826538,3.0,8577.0,0.02343750008731149,ET,3.0,,0.0,,0.0,9.375,0.307967887475967,0.7500000027939677,0
E7,37.36416268348694,3.5,8003.0,0.01562500005820766,ET,4.0,,0.0,,0.0,14.000000000000002,0.47628805218744297,0.3906250014551915,0
E7,18.239559590816498,3.0,6065.0,0.03906250014551915,ET,3.0,,0.0,,0.0,0.1951092611862643,0.011904165193081517,60.06250022375025,0
E7,8.957743072509766,3.090909090909091,9193.0,0.08593750032014214,ET,4.0,,0.0,,0.0,0.601876438307665,0.03760047270953831,44.13281266440754,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,80.95312530157389,0
E7,15.719406366348267,3.25,8577.0,0.06250000023283064,ET,5.0,,0.0,,0.0,0.41820813897378156,0.028767995643496497,48.570312680938514,0
E7,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,6500.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,8577.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,7467.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E7,,,2000.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
